year,highest_qualification,age,sex,joint_probability_qual_age_sex,duration,unemployed_age,probability_age,unemployed_qual,probability_qual,hybrid_probability,estimated_unemployed
2017,post-secondary (non-tertiary),40-49,male,1234.869739478958,10 to 14,1100.0,0.13924050632911392,500.0,0.0641025641025641,0.101671535215839,125.55110220440882
2017,post-secondary (non-tertiary),40-49,male,1234.869739478958,15 to 19,800.0,0.10126582278481013,300.0,0.038461538461538464,0.0698636806231743,86.27254509018039
2017,post-secondary (non-tertiary),40-49,male,1234.869739478958,20 to 24,800.0,0.10126582278481013,800.0,0.10256410256410256,0.10191496267445635,125.85170340681366
2017,post-secondary (non-tertiary),40-49,male,1234.869739478958,25 to 29,0.0,0.0,100.0,0.01282051282051282,0.00641025641025641,7.915831663326654
2017,post-secondary (non-tertiary),40-49,male,1234.869739478958,30 to 39,400.0,0.05063291139240506,200.0,0.02564102564102564,0.03813696851671535,47.094188376753515
2017,post-secondary (non-tertiary),40-49,male,1234.869739478958,40 to 51,400.0,0.05063291139240506,200.0,0.02564102564102564,0.03813696851671535,47.094188376753515
2017,post-secondary (non-tertiary),40-49,male,1234.869739478958,5 to 9,1300.0,0.16455696202531644,1500.0,0.19230769230769232,0.17843232716650437,220.34068136272546
2017,post-secondary (non-tertiary),40-49,male,1234.869739478958,52 and over,1300.0,0.16455696202531644,900.0,0.11538461538461539,0.13997078870496593,172.84569138276558
2017,post-secondary (non-tertiary),40-49,male,1234.869739478958,under 5,1800.0,0.22784810126582278,3300.0,0.4230769230769231,0.3254625121713729,401.90380761523045
2017,post-secondary (non-tertiary),50 and over,female,1284.0000000000005,10 to 14,1300.0,0.12149532710280374,400.0,0.07407407407407407,0.09778470058843891,125.5555555555556
2017,post-secondary (non-tertiary),50 and over,female,1284.0000000000005,15 to 19,400.0,0.037383177570093455,300.0,0.05555555555555555,0.04646936656282451,59.666666666666686
2017,post-secondary (non-tertiary),50 and over,female,1284.0000000000005,20 to 24,1400.0,0.1308411214953271,400.0,0.07407407407407407,0.10245759778470058,131.5555555555556
2017,post-secondary (non-tertiary),50 and over,female,1284.0000000000005,25 to 29,100.0,0.009345794392523364,100.0,0.018518518518518517,0.013932156455520942,17.888888888888896
2017,post-secondary (non-tertiary),50 and over,female,1284.0000000000005,30 to 39,100.0,0.009345794392523364,200.0,0.037037037037037035,0.0231914157147802,29.77777777777779
2017,post-secondary (non-tertiary),50 and over,female,1284.0000000000005,40 to 51,500.0,0.04672897196261682,300.0,0.05555555555555555,0.05114226375908619,65.66666666666669
2017,post-secondary (non-tertiary),50 and over,female,1284.0000000000005,5 to 9,2100.0,0.19626168224299065,900.0,0.16666666666666666,0.18146417445482865,233.00000000000009
2017,post-secondary (non-tertiary),50 and over,female,1284.0000000000005,52 and over,1200.0,0.11214953271028037,300.0,0.05555555555555555,0.08385254413291796,107.6666666666667
2017,post-secondary (non-tertiary),50 and over,female,1284.0000000000005,under 5,3600.0,0.3364485981308411,2500.0,0.46296296296296297,0.39970578054690203,513.2222222222224
2017,post-secondary (non-tertiary),50 and over,male,2829.258517034068,10 to 14,1700.0,0.09392265193370165,500.0,0.0641025641025641,0.07901260801813287,223.54709418837672
2017,post-secondary (non-tertiary),50 and over,male,2829.258517034068,15 to 19,900.0,0.049723756906077346,300.0,0.038461538461538464,0.044092647683807905,124.74949899799599
2017,post-secondary (non-tertiary),50 and over,male,2829.258517034068,20 to 24,1900.0,0.10497237569060773,800.0,0.10256410256410256,0.10376823912735514,293.5871743486974
2017,post-secondary (non-tertiary),50 and over,male,2829.258517034068,25 to 29,300.0,0.016574585635359115,100.0,0.01282051282051282,0.014697549227935968,41.58316633266533
2017,post-secondary (non-tertiary),50 and over,male,2829.258517034068,30 to 39,500.0,0.027624309392265192,200.0,0.02564102564102564,0.026632667516645416,75.35070140280561
2017,post-secondary (non-tertiary),50 and over,male,2829.258517034068,40 to 51,1300.0,0.0718232044198895,200.0,0.02564102564102564,0.04873211503045757,137.875751503006
2017,post-secondary (non-tertiary),50 and over,male,2829.258517034068,5 to 9,2900.0,0.16022099447513813,1500.0,0.19230769230769232,0.17626434339141522,498.69739478957916
2017,post-secondary (non-tertiary),50 and over,male,2829.258517034068,52 and over,3300.0,0.18232044198895028,900.0,0.11538461538461539,0.14885252868678284,421.14228456913827
2017,post-secondary (non-tertiary),50 and over,male,2829.258517034068,under 5,5300.0,0.292817679558011,3300.0,0.4230769230769231,0.35794730131746705,1012.7254509018036
2017,primary and below,15-24,female,687.5555555555555,10 to 14,800.0,0.06722689075630252,400.0,0.15384615384615385,0.11053652230122818,76.0
2017,primary and below,15-24,female,687.5555555555555,15 to 19,300.0,0.025210084033613446,100.0,0.038461538461538464,0.03183581124757595,21.888888888888886
2017,primary and below,15-24,female,687.5555555555555,20 to 24,1000.0,0.08403361344537816,200.0,0.07692307692307693,0.08047834518422754,55.333333333333336
2017,primary and below,15-24,female,687.5555555555555,25 to 29,0.0,0.0,0.0,0.0,0.0,0.0
2017,primary and below,15-24,female,687.5555555555555,30 to 39,200.0,0.01680672268907563,0.0,0.0,0.008403361344537815,5.777777777777778
2017,primary and below,15-24,female,687.5555555555555,40 to 51,500.0,0.04201680672268908,100.0,0.038461538461538464,0.04023917259211377,27.666666666666668
2017,primary and below,15-24,female,687.5555555555555,5 to 9,2600.0,0.2184873949579832,300.0,0.11538461538461539,0.1669360051712993,114.77777777777779
2017,primary and below,15-24,female,687.5555555555555,52 and over,100.0,0.008403361344537815,400.0,0.15384615384615385,0.08112475759534583,55.77777777777778
2017,primary and below,15-24,female,687.5555555555555,under 5,6400.0,0.5378151260504201,1100.0,0.4230769230769231,0.4804460245636716,330.3333333333333
2017,primary and below,15-24,male,834.6693386773545,10 to 14,500.0,0.058823529411764705,600.0,0.12244897959183673,0.09063625450180071,75.65130260521039
2017,primary and below,15-24,male,834.6693386773545,15 to 19,100.0,0.011764705882352941,200.0,0.04081632653061224,0.02629051620648259,21.943887775551097
2017,primary and below,15-24,male,834.6693386773545,20 to 24,500.0,0.058823529411764705,200.0,0.04081632653061224,0.04981992797118848,41.58316633266532
2017,primary and below,15-24,male,834.6693386773545,25 to 29,100.0,0.011764705882352941,100.0,0.02040816326530612,0.01608643457382953,13.426853707414825
2017,primary and below,15-24,male,834.6693386773545,30 to 39,200.0,0.023529411764705882,100.0,0.02040816326530612,0.021968787515006,18.33667334669338
2017,primary and below,15-24,male,834.6693386773545,40 to 51,200.0,0.023529411764705882,300.0,0.061224489795918366,0.042376950780312124,35.370741482965926
2017,primary and below,15-24,male,834.6693386773545,5 to 9,1300.0,0.15294117647058825,1000.0,0.20408163265306123,0.17851140456182474,148.99799599198394
2017,primary and below,15-24,male,834.6693386773545,52 and over,200.0,0.023529411764705882,400.0,0.08163265306122448,0.05258103241296518,43.887775551102195
2017,primary and below,15-24,male,834.6693386773545,under 5,5400.0,0.6352941176470588,2000.0,0.40816326530612246,0.5217286914765906,435.4709418837674
2017,primary and below,25-29,female,260.0,10 to 14,500.0,0.1111111111111111,400.0,0.15384615384615385,0.13247863247863248,34.44444444444444
2017,primary and below,25-29,female,260.0,15 to 19,100.0,0.022222222222222223,100.0,0.038461538461538464,0.030341880341880345,7.888888888888889
2017,primary and below,25-29,female,260.0,20 to 24,500.0,0.1111111111111111,200.0,0.07692307692307693,0.09401709401709402,24.444444444444443
2017,primary and below,25-29,female,260.0,25 to 29,200.0,0.044444444444444446,0.0,0.0,0.022222222222222223,5.777777777777778
2017,primary and below,25-29,female,260.0,30 to 39,100.0,0.022222222222222223,0.0,0.0,0.011111111111111112,2.888888888888889
2017,primary and below,25-29,female,260.0,40 to 51,100.0,0.022222222222222223,100.0,0.038461538461538464,0.030341880341880345,7.888888888888889
2017,primary and below,25-29,female,260.0,5 to 9,700.0,0.15555555555555556,300.0,0.11538461538461539,0.1354700854700855,35.22222222222223
2017,primary and below,25-29,female,260.0,52 and over,200.0,0.044444444444444446,400.0,0.15384615384615385,0.09914529914529915,25.77777777777778
2017,primary and below,25-29,female,260.0,under 5,2100.0,0.4666666666666667,1100.0,0.4230769230769231,0.44487179487179485,115.66666666666666
2017,primary and below,25-29,male,746.2925851703405,10 to 14,800.0,0.10526315789473684,600.0,0.12244897959183673,0.11385606874328678,84.9699398797595
2017,primary and below,25-29,male,746.2925851703405,15 to 19,400.0,0.05263157894736842,200.0,0.04081632653061224,0.046723952738990326,34.869739478957904
2017,primary and below,25-29,male,746.2925851703405,20 to 24,600.0,0.07894736842105263,200.0,0.04081632653061224,0.05988184747583243,44.689378757515016
2017,primary and below,25-29,male,746.2925851703405,25 to 29,100.0,0.013157894736842105,100.0,0.02040816326530612,0.01678302900107411,12.525050100200396
2017,primary and below,25-29,male,746.2925851703405,30 to 39,200.0,0.02631578947368421,100.0,0.02040816326530612,0.023361976369495163,17.434869739478952
2017,primary and below,25-29,male,746.2925851703405,40 to 51,300.0,0.039473684210526314,300.0,0.061224489795918366,0.05034908700322234,37.575150300601194
2017,primary and below,25-29,male,746.2925851703405,5 to 9,1100.0,0.14473684210526316,1000.0,0.20408163265306123,0.1744092373791622,130.16032064128254
2017,primary and below,25-29,male,746.2925851703405,52 and over,500.0,0.06578947368421052,400.0,0.08163265306122448,0.0737110633727175,55.01002004008015
2017,primary and below,25-29,male,746.2925851703405,under 5,3600.0,0.47368421052631576,2000.0,0.40816326530612246,0.4409237379162191,329.05811623246484
2017,primary and below,30-39,female,450.6666666666667,10 to 14,900.0,0.11538461538461539,400.0,0.15384615384615385,0.13461538461538464,60.66666666666668
2017,primary and below,30-39,female,450.6666666666667,15 to 19,100.0,0.01282051282051282,100.0,0.038461538461538464,0.02564102564102564,11.555555555555555
2017,primary and below,30-39,female,450.6666666666667,20 to 24,1300.0,0.16666666666666666,200.0,0.07692307692307693,0.12179487179487179,54.88888888888889
2017,primary and below,30-39,female,450.6666666666667,25 to 29,100.0,0.01282051282051282,0.0,0.0,0.00641025641025641,2.888888888888889
2017,primary and below,30-39,female,450.6666666666667,30 to 39,200.0,0.02564102564102564,0.0,0.0,0.01282051282051282,5.777777777777778
2017,primary and below,30-39,female,450.6666666666667,40 to 51,300.0,0.038461538461538464,100.0,0.038461538461538464,0.038461538461538464,17.333333333333336
2017,primary and below,30-39,female,450.6666666666667,5 to 9,1400.0,0.1794871794871795,300.0,0.11538461538461539,0.14743589743589744,66.44444444444444
2017,primary and below,30-39,female,450.6666666666667,52 and over,500.0,0.0641025641025641,400.0,0.15384615384615385,0.10897435897435898,49.111111111111114
2017,primary and below,30-39,female,450.6666666666667,under 5,3000.0,0.38461538461538464,1100.0,0.4230769230769231,0.40384615384615385,182.0
2017,primary and below,30-39,male,736.4729458917834,10 to 14,900.0,0.12,600.0,0.12244897959183673,0.12122448979591836,89.27855711422843
2017,primary and below,30-39,male,736.4729458917834,15 to 19,400.0,0.05333333333333334,200.0,0.04081632653061224,0.04707482993197279,34.6693386773547
2017,primary and below,30-39,male,736.4729458917834,20 to 24,900.0,0.12,200.0,0.04081632653061224,0.08040816326530612,59.21843687374748
2017,primary and below,30-39,male,736.4729458917834,25 to 29,300.0,0.04,100.0,0.02040816326530612,0.030204081632653063,22.244488977955907
2017,primary and below,30-39,male,736.4729458917834,30 to 39,300.0,0.04,100.0,0.02040816326530612,0.030204081632653063,22.244488977955907
2017,primary and below,30-39,male,736.4729458917834,40 to 51,300.0,0.04,300.0,0.061224489795918366,0.05061224489795918,37.27454909819638
2017,primary and below,30-39,male,736.4729458917834,5 to 9,1500.0,0.2,1000.0,0.20408163265306123,0.20204081632653062,148.79759519038075
2017,primary and below,30-39,male,736.4729458917834,52 and over,700.0,0.09333333333333334,400.0,0.08163265306122448,0.08748299319727891,64.42885771543085
2017,primary and below,30-39,male,736.4729458917834,under 5,2200.0,0.29333333333333333,2000.0,0.40816326530612246,0.3507482993197279,258.316633266533
2017,primary and below,40-49,female,566.2222222222223,10 to 14,1200.0,0.12244897959183673,400.0,0.15384615384615385,0.1381475667189953,78.22222222222224
2017,primary and below,40-49,female,566.2222222222223,15 to 19,300.0,0.030612244897959183,100.0,0.038461538461538464,0.03453689167974883,19.55555555555556
2017,primary and below,40-49,female,566.2222222222223,20 to 24,1300.0,0.1326530612244898,200.0,0.07692307692307693,0.10478806907378337,59.33333333333334
2017,primary and below,40-49,female,566.2222222222223,25 to 29,400.0,0.04081632653061224,0.0,0.0,0.02040816326530612,11.555555555555555
2017,primary and below,40-49,female,566.2222222222223,30 to 39,400.0,0.04081632653061224,0.0,0.0,0.02040816326530612,11.555555555555555
2017,primary and below,40-49,female,566.2222222222223,40 to 51,300.0,0.030612244897959183,100.0,0.038461538461538464,0.03453689167974883,19.55555555555556
2017,primary and below,40-49,female,566.2222222222223,5 to 9,1500.0,0.15306122448979592,300.0,0.11538461538461539,0.13422291993720564,76.0
2017,primary and below,40-49,female,566.2222222222223,52 and over,900.0,0.09183673469387756,400.0,0.15384615384615385,0.1228414442700157,69.55555555555556
2017,primary and below,40-49,female,566.2222222222223,under 5,3500.0,0.35714285714285715,1100.0,0.4230769230769231,0.3901098901098901,220.8888888888889
2017,primary and below,40-49,male,775.7515030060121,10 to 14,1100.0,0.13924050632911392,600.0,0.12244897959183673,0.13084474296047532,101.50300601202404
2017,primary and below,40-49,male,775.7515030060121,15 to 19,800.0,0.10126582278481013,200.0,0.04081632653061224,0.07104107465771119,55.11022044088177
2017,primary and below,40-49,male,775.7515030060121,20 to 24,800.0,0.10126582278481013,200.0,0.04081632653061224,0.07104107465771119,55.11022044088177
2017,primary and below,40-49,male,775.7515030060121,25 to 29,0.0,0.0,100.0,0.02040816326530612,0.01020408163265306,7.915831663326653
2017,primary and below,40-49,male,775.7515030060121,30 to 39,400.0,0.05063291139240506,100.0,0.02040816326530612,0.03552053732885559,27.555110220440884
2017,primary and below,40-49,male,775.7515030060121,40 to 51,400.0,0.05063291139240506,300.0,0.061224489795918366,0.05592870059416172,43.386773547094194
2017,primary and below,40-49,male,775.7515030060121,5 to 9,1300.0,0.16455696202531644,1000.0,0.20408163265306123,0.18431929733918884,142.9859719438878
2017,primary and below,40-49,male,775.7515030060121,52 and over,1300.0,0.16455696202531644,400.0,0.08163265306122448,0.12309480754327046,95.49098196392785
2017,primary and below,40-49,male,775.7515030060121,under 5,1800.0,0.22784810126582278,2000.0,0.40816326530612246,0.3180056832859726,246.6933867735471
2017,primary and below,50 and over,female,618.2222222222223,10 to 14,1300.0,0.12149532710280374,400.0,0.15384615384615385,0.1376707404744788,85.11111111111113
2017,primary and below,50 and over,female,618.2222222222223,15 to 19,400.0,0.037383177570093455,100.0,0.038461538461538464,0.03792235801581596,23.44444444444445
2017,primary and below,50 and over,female,618.2222222222223,20 to 24,1400.0,0.1308411214953271,200.0,0.07692307692307693,0.10388209920920201,64.22222222222223
2017,primary and below,50 and over,female,618.2222222222223,25 to 29,100.0,0.009345794392523364,0.0,0.0,0.004672897196261682,2.888888888888889
2017,primary and below,50 and over,female,618.2222222222223,30 to 39,100.0,0.009345794392523364,0.0,0.0,0.004672897196261682,2.888888888888889
2017,primary and below,50 and over,female,618.2222222222223,40 to 51,500.0,0.04672897196261682,100.0,0.038461538461538464,0.042595255212077646,26.33333333333334
2017,primary and below,50 and over,female,618.2222222222223,5 to 9,2100.0,0.19626168224299065,300.0,0.11538461538461539,0.15582314881380302,96.33333333333334
2017,primary and below,50 and over,female,618.2222222222223,52 and over,1200.0,0.11214953271028037,400.0,0.15384615384615385,0.13299784327821712,82.22222222222224
2017,primary and below,50 and over,female,618.2222222222223,under 5,3600.0,0.3364485981308411,1100.0,0.4230769230769231,0.3797627606038821,234.7777777777778
2017,primary and below,50 and over,male,1777.3547094188373,10 to 14,1700.0,0.09392265193370165,600.0,0.12244897959183673,0.1081858157627692,192.2845691382765
2017,primary and below,50 and over,male,1777.3547094188373,15 to 19,900.0,0.049723756906077346,200.0,0.04081632653061224,0.0452700417183448,80.46092184368736
2017,primary and below,50 and over,male,1777.3547094188373,20 to 24,1900.0,0.10497237569060773,200.0,0.04081632653061224,0.07289435111060999,129.55911823647293
2017,primary and below,50 and over,male,1777.3547094188373,25 to 29,300.0,0.016574585635359115,100.0,0.02040816326530612,0.018491374450332616,32.86573146292584
2017,primary and below,50 and over,male,1777.3547094188373,30 to 39,500.0,0.027624309392265192,100.0,0.02040816326530612,0.024016236328785655,42.68537074148295
2017,primary and below,50 and over,male,1777.3547094188373,40 to 51,1300.0,0.0718232044198895,300.0,0.061224489795918366,0.06652384710790393,118.23647294589175
2017,primary and below,50 and over,male,1777.3547094188373,5 to 9,2900.0,0.16022099447513813,1000.0,0.20408163265306123,0.1821513135640997,323.74749498997994
2017,primary and below,50 and over,male,1777.3547094188373,52 and over,3300.0,0.18232044198895028,400.0,0.08163265306122448,0.1319765475250874,234.56913827655308
2017,primary and below,50 and over,male,1777.3547094188373,under 5,5300.0,0.292817679558011,2000.0,0.40816326530612246,0.35049047243206677,622.945891783567
2017,secondary,15-24,female,2089.1111111111113,10 to 14,800.0,0.06722689075630252,800.0,0.10126582278481013,0.08424635677055632,176.0
2017,secondary,15-24,female,2089.1111111111113,15 to 19,300.0,0.025210084033613446,200.0,0.02531645569620253,0.02526326986490799,52.777777777777786
2017,secondary,15-24,female,2089.1111111111113,20 to 24,1000.0,0.08403361344537816,1000.0,0.12658227848101267,0.10530794596319541,220.00000000000003
2017,secondary,15-24,female,2089.1111111111113,25 to 29,0.0,0.0,100.0,0.012658227848101266,0.006329113924050633,13.222222222222223
2017,secondary,15-24,female,2089.1111111111113,30 to 39,200.0,0.01680672268907563,100.0,0.012658227848101266,0.014732475268588448,30.777777777777782
2017,secondary,15-24,female,2089.1111111111113,40 to 51,500.0,0.04201680672268908,400.0,0.05063291139240506,0.046324859057547074,96.7777777777778
2017,secondary,15-24,female,2089.1111111111113,5 to 9,2600.0,0.2184873949579832,1500.0,0.189873417721519,0.2041804063397511,426.5555555555556
2017,secondary,15-24,female,2089.1111111111113,52 and over,100.0,0.008403361344537815,600.0,0.0759493670886076,0.042176364216572705,88.11111111111111
2017,secondary,15-24,female,2089.1111111111113,under 5,6400.0,0.5378151260504201,3200.0,0.4050632911392405,0.47143920859483035,984.888888888889
2017,secondary,15-24,male,1396.7935871743484,10 to 14,500.0,0.058823529411764705,1100.0,0.13414634146341464,0.09648493543758968,134.7695390781563
2017,secondary,15-24,male,1396.7935871743484,15 to 19,100.0,0.011764705882352941,400.0,0.04878048780487805,0.030272596843615496,42.284569138276545
2017,secondary,15-24,male,1396.7935871743484,20 to 24,500.0,0.058823529411764705,1300.0,0.15853658536585366,0.10868005738880918,151.8036072144288
2017,secondary,15-24,male,1396.7935871743484,25 to 29,100.0,0.011764705882352941,200.0,0.024390243902439025,0.018077474892395983,25.250501002004004
2017,secondary,15-24,male,1396.7935871743484,30 to 39,200.0,0.023529411764705882,100.0,0.012195121951219513,0.017862266857962696,24.94989979959919
2017,secondary,15-24,male,1396.7935871743484,40 to 51,200.0,0.023529411764705882,300.0,0.036585365853658534,0.030057388809182208,41.98396793587173
2017,secondary,15-24,male,1396.7935871743484,5 to 9,1300.0,0.15294117647058825,1000.0,0.12195121951219512,0.13744619799139168,191.9839679358717
2017,secondary,15-24,male,1396.7935871743484,52 and over,200.0,0.023529411764705882,900.0,0.10975609756097561,0.06664275466284075,93.08617234468937
2017,secondary,15-24,male,1396.7935871743484,under 5,5400.0,0.6352941176470588,2900.0,0.35365853658536583,0.4944763271162123,690.6813627254508
2017,secondary,25-29,female,789.9999999999999,10 to 14,500.0,0.1111111111111111,800.0,0.10126582278481013,0.10618846694796061,83.88888888888887
2017,secondary,25-29,female,789.9999999999999,15 to 19,100.0,0.022222222222222223,200.0,0.02531645569620253,0.023769338959212377,18.777777777777775
2017,secondary,25-29,female,789.9999999999999,20 to 24,500.0,0.1111111111111111,1000.0,0.12658227848101267,0.11884669479606189,93.88888888888887
2017,secondary,25-29,female,789.9999999999999,25 to 29,200.0,0.044444444444444446,100.0,0.012658227848101266,0.028551336146272855,22.555555555555554
2017,secondary,25-29,female,789.9999999999999,30 to 39,100.0,0.022222222222222223,100.0,0.012658227848101266,0.017440225035161745,13.777777777777777
2017,secondary,25-29,female,789.9999999999999,40 to 51,100.0,0.022222222222222223,400.0,0.05063291139240506,0.03642756680731364,28.77777777777777
2017,secondary,25-29,female,789.9999999999999,5 to 9,700.0,0.15555555555555556,1500.0,0.189873417721519,0.17271448663853728,136.44444444444443
2017,secondary,25-29,female,789.9999999999999,52 and over,200.0,0.044444444444444446,600.0,0.0759493670886076,0.06019690576652602,47.55555555555555
2017,secondary,25-29,female,789.9999999999999,under 5,2100.0,0.4666666666666667,3200.0,0.4050632911392405,0.4358649789029536,344.3333333333333
2017,secondary,25-29,male,1248.897795591182,10 to 14,800.0,0.10526315789473684,1100.0,0.13414634146341464,0.11970474967907574,149.49899799599194
2017,secondary,25-29,male,1248.897795591182,15 to 19,400.0,0.05263157894736842,400.0,0.04878048780487805,0.050706033376123234,63.32665330661321
2017,secondary,25-29,male,1248.897795591182,20 to 24,600.0,0.07894736842105263,1300.0,0.15853658536585366,0.11874197689345314,148.29659318637272
2017,secondary,25-29,male,1248.897795591182,25 to 29,100.0,0.013157894736842105,200.0,0.024390243902439025,0.018774069319640565,23.446893787575146
2017,secondary,25-29,male,1248.897795591182,30 to 39,200.0,0.02631578947368421,100.0,0.012195121951219513,0.01925545571245186,24.04809619238476
2017,secondary,25-29,male,1248.897795591182,40 to 51,300.0,0.039473684210526314,300.0,0.036585365853658534,0.03802952503209242,47.494989979959904
2017,secondary,25-29,male,1248.897795591182,5 to 9,1100.0,0.14473684210526316,1000.0,0.12195121951219512,0.13334403080872914,166.5330661322645
2017,secondary,25-29,male,1248.897795591182,52 and over,500.0,0.06578947368421052,900.0,0.10975609756097561,0.08777278562259307,109.61923847695388
2017,secondary,25-29,male,1248.897795591182,under 5,3600.0,0.47368421052631576,2900.0,0.35365853658536583,0.4136713735558408,516.633266533066
2017,secondary,30-39,female,1369.333333333333,10 to 14,900.0,0.11538461538461539,800.0,0.10126582278481013,0.10832521908471276,148.33333333333331
2017,secondary,30-39,female,1369.333333333333,15 to 19,100.0,0.01282051282051282,200.0,0.02531645569620253,0.019068484258357676,26.111111111111104
2017,secondary,30-39,female,1369.333333333333,20 to 24,1300.0,0.16666666666666666,1000.0,0.12658227848101267,0.14662447257383965,200.77777777777771
2017,secondary,30-39,female,1369.333333333333,25 to 29,100.0,0.01282051282051282,100.0,0.012658227848101266,0.012739370334307044,17.444444444444443
2017,secondary,30-39,female,1369.333333333333,30 to 39,200.0,0.02564102564102564,100.0,0.012658227848101266,0.019149626744563452,26.222222222222214
2017,secondary,30-39,female,1369.333333333333,40 to 51,300.0,0.038461538461538464,400.0,0.05063291139240506,0.04454722492697176,60.999999999999986
2017,secondary,30-39,female,1369.333333333333,5 to 9,1400.0,0.1794871794871795,1500.0,0.189873417721519,0.18468029860434926,252.88888888888886
2017,secondary,30-39,female,1369.333333333333,52 and over,500.0,0.0641025641025641,600.0,0.0759493670886076,0.07002596559558585,95.88888888888887
2017,secondary,30-39,female,1369.333333333333,under 5,3000.0,0.38461538461538464,3200.0,0.4050632911392405,0.39483933787731257,540.6666666666665
2017,secondary,30-39,male,1232.4649298597194,10 to 14,900.0,0.12,1100.0,0.13414634146341464,0.12707317073170732,156.61322645290582
2017,secondary,30-39,male,1232.4649298597194,15 to 19,400.0,0.05333333333333334,400.0,0.04878048780487805,0.05105691056910569,62.92585170340681
2017,secondary,30-39,male,1232.4649298597194,20 to 24,900.0,0.12,1300.0,0.15853658536585366,0.13926829268292684,171.6432865731463
2017,secondary,30-39,male,1232.4649298597194,25 to 29,300.0,0.04,200.0,0.024390243902439025,0.03219512195121951,39.67935871743487
2017,secondary,30-39,male,1232.4649298597194,30 to 39,300.0,0.04,100.0,0.012195121951219513,0.02609756097560976,32.164328657314634
2017,secondary,30-39,male,1232.4649298597194,40 to 51,300.0,0.04,300.0,0.036585365853658534,0.03829268292682927,47.194388777555105
2017,secondary,30-39,male,1232.4649298597194,5 to 9,1500.0,0.2,1000.0,0.12195121951219512,0.16097560975609757,198.39679358717436
2017,secondary,30-39,male,1232.4649298597194,52 and over,700.0,0.09333333333333334,900.0,0.10975609756097561,0.10154471544715447,125.1503006012024
2017,secondary,30-39,male,1232.4649298597194,under 5,2200.0,0.29333333333333333,2900.0,0.35365853658536583,0.3234959349593496,398.69739478957916
2017,secondary,40-49,female,1720.4444444444443,10 to 14,1200.0,0.12244897959183673,800.0,0.10126582278481013,0.11185740118832344,192.44444444444443
2017,secondary,40-49,female,1720.4444444444443,15 to 19,300.0,0.030612244897959183,200.0,0.02531645569620253,0.02796435029708086,48.11111111111111
2017,secondary,40-49,female,1720.4444444444443,20 to 24,1300.0,0.1326530612244898,1000.0,0.12658227848101267,0.12961766985275125,223.00000000000003
2017,secondary,40-49,female,1720.4444444444443,25 to 29,400.0,0.04081632653061224,100.0,0.012658227848101266,0.026737277189356753,45.99999999999999
2017,secondary,40-49,female,1720.4444444444443,30 to 39,400.0,0.04081632653061224,100.0,0.012658227848101266,0.026737277189356753,45.99999999999999
2017,secondary,40-49,female,1720.4444444444443,40 to 51,300.0,0.030612244897959183,400.0,0.05063291139240506,0.04062257814518212,69.88888888888889
2017,secondary,40-49,female,1720.4444444444443,5 to 9,1500.0,0.15306122448979592,1500.0,0.189873417721519,0.17146732110565746,295.0
2017,secondary,40-49,female,1720.4444444444443,52 and over,900.0,0.09183673469387756,600.0,0.0759493670886076,0.08389305089124258,144.33333333333334
2017,secondary,40-49,female,1720.4444444444443,under 5,3500.0,0.35714285714285715,3200.0,0.4050632911392405,0.3811030741410488,655.6666666666666
2017,secondary,40-49,male,1298.1963927855713,10 to 14,1100.0,0.13924050632911392,1100.0,0.13414634146341464,0.13669342389626427,177.45490981963928
2017,secondary,40-49,male,1298.1963927855713,15 to 19,800.0,0.10126582278481013,400.0,0.04878048780487805,0.07502315529484409,97.39478957915833
2017,secondary,40-49,male,1298.1963927855713,20 to 24,800.0,0.10126582278481013,1300.0,0.15853658536585366,0.1299012040753319,168.63727454909824
2017,secondary,40-49,male,1298.1963927855713,25 to 29,0.0,0.0,200.0,0.024390243902439025,0.012195121951219513,15.83166332665331
2017,secondary,40-49,male,1298.1963927855713,30 to 39,400.0,0.05063291139240506,100.0,0.012195121951219513,0.03141401667181229,40.781563126252514
2017,secondary,40-49,male,1298.1963927855713,40 to 51,400.0,0.05063291139240506,300.0,0.036585365853658534,0.0436091386230318,56.61322645290582
2017,secondary,40-49,male,1298.1963927855713,5 to 9,1300.0,0.16455696202531644,1000.0,0.12195121951219512,0.14325409076875578,185.97194388777558
2017,secondary,40-49,male,1298.1963927855713,52 and over,1300.0,0.16455696202531644,900.0,0.10975609756097561,0.13715652979314602,178.0561122244489
2017,secondary,40-49,male,1298.1963927855713,under 5,1800.0,0.22784810126582278,2900.0,0.35365853658536583,0.2907533189255943,377.45490981963934
2017,secondary,50 and over,female,1878.4444444444448,10 to 14,1300.0,0.12149532710280374,800.0,0.10126582278481013,0.11138057494380693,209.22222222222226
2017,secondary,50 and over,female,1878.4444444444448,15 to 19,400.0,0.037383177570093455,200.0,0.02531645569620253,0.031349816633147995,58.8888888888889
2017,secondary,50 and over,female,1878.4444444444448,20 to 24,1400.0,0.1308411214953271,1000.0,0.12658227848101267,0.1287116999881699,241.77777777777786
2017,secondary,50 and over,female,1878.4444444444448,25 to 29,100.0,0.009345794392523364,100.0,0.012658227848101266,0.011002011120312315,20.66666666666667
2017,secondary,50 and over,female,1878.4444444444448,30 to 39,100.0,0.009345794392523364,100.0,0.012658227848101266,0.011002011120312315,20.66666666666667
